session_id,alternative_id,mode,carrier,service_identifier,service_tier,departure_window,raw_cost,raw_duration,raw_distance,transfer_count,carbon_estimate_kg,p_on_time,p_severe_delay,p_cancelled,source_dataset,source_record_id
S0001108,S0001108_A1,Flight,Vistara,UK-774,Economy,Night,15204.0,20.33,1312.4,1,202.11,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-774_120735
S0001108,S0001108_A2,Rail,SF,12906-Slip,3-Tier AC,Night,28383.15,23.75,19147.4,0,612.72,0.65,0.1,0.03,canonical_train_routes.parquet,train_12906-Slip_HWH_BDI
S0001109,S0001109_A1,Flight,Vistara,UK-772,Business,Morning,84756.0,12.0,1312.4,1,202.11,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-772_262805
S0001109,S0001109_A2,Rail,SF,12869,3-Tier AC,Morning,3101.5,18.0,2065.2,0,66.09,0.65,0.1,0.03,canonical_train_routes.parquet,train_12869_HWHG_BDI
S0001109,S0001109_A3,Rail,SF,12833,2-Tier AC,Morning,9003.32,18.0,4099.0,0,131.17,0.65,0.1,0.03,canonical_train_routes.parquet,train_12833_HWHG_BDI
S0001110,S0001110_A1,Flight,Vistara,UK-824,Business,Night,41064.0,11.33,507.8,1,78.2,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-824_298271
S0001110,S0001110_A2,Flight,Air India,AI-538,Business,Night,51345.0,23.0,507.8,1,78.2,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-538_298645
S0001110,S0001110_A3,Rail,Raj,12438,Premium 3-Tier AC,Night,34362.47,13.75,18543.9,0,593.4,0.65,0.1,0.03,canonical_train_routes.parquet,train_12438_MSO_SC
S0001110,S0001110_A4,Rail,Raj,12437,Premium 2-Tier AC,Night,230.71,1.0,53.7,0,1.72,0.65,0.1,0.03,canonical_train_routes.parquet,train_12437_MSO_SCI
S0001111,S0001111_A1,Flight,Vistara,UK-824,Economy,Night,6032.0,15.75,507.8,2,78.2,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-824_205643
S0001111,S0001111_A2,Flight,Vistara,UK-838,Business,Night,51457.0,12.33,507.8,1,78.2,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-838_300234
S0001111,S0001111_A3,Rail,Exp,15906,3-Tier AC,Night,340.85,3.55,199.9,0,6.4,0.65,0.1,0.03,canonical_train_routes.parquet,train_15906_MMS_SCMN
S0001111,S0001111_A4,Rail,Exp,18606,Standard Sleeper,Night,195.1,8.92,375.2,0,12.01,0.65,0.1,0.03,canonical_train_routes.parquet,train_18606_SPJ_BKSC
S0001112,S0001112_A1,Flight,Vistara,UK-988,Business,Night,77501.0,22.67,1665.7,1,256.52,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-988_234384
S0001112,S0001112_A2,Rail,SF,12288,Standard Sleeper,Night,748.18,26.37,1438.8,0,46.04,0.65,0.1,0.03,canonical_train_routes.parquet,train_12288_KRLS_SHMI
S0001113,S0001113_A1,Flight,AirAsia,I5-2991,Economy,Night,3862.0,2.75,1546.8,0,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-2991_140912
S0001113,S0001113_A2,Rail,Exp,15228,3-Tier AC,Night,2974.22,36.08,1979.2,0,63.33,0.65,0.1,0.03,canonical_train_routes.parquet,train_15228_HWH_YPR
S0001113,S0001113_A3,Rail,SF,12510,Standard Sleeper,Night,1026.9,34.75,1974.8,0,63.19,0.4099,0.4444,0.0603,canonical_train_routes.parquet,train_12510_HWH_SBC
S0001114,S0001114_A1,Flight,Indigo,6E-157,Economy,Early Morning,2737.0,5.42,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-157_167070
S0001114,S0001114_A2,Flight,AirAsia,I5-510,Economy,Early Morning,2738.0,9.67,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-510_167074
S0001114,S0001114_A3,Flight,Indigo,6E-531,Economy,Early Morning,2737.0,9.08,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-531_167072
S0001114,S0001114_A4,Rail,SF,12628,3-Tier AC,Early Morning,53702.99,31.3,36255.4,0,1160.17,0.4099,0.4444,0.0603,canonical_train_routes.parquet,train_12628_SCI_SBC
S0001115,S0001115_A1,Flight,Vistara,UK-834,Business,Evening,51457.0,19.42,507.8,1,78.2,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-834_298555
S0001115,S0001115_A2,Flight,Indigo,6E-7149,Economy,Evening,4969.0,4.17,507.8,1,78.2,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-7149_203204
S0001115,S0001115_A3,Rail,Exp,17309,2-Tier AC,Evening,1181.92,13.0,511.2,0,16.36,0.65,0.1,0.03,canonical_train_routes.parquet,train_17309_AMSA_VSG
S0001116,S0001116_A1,Flight,Vistara,UK-706,Economy,Morning,5660.0,23.67,1385.2,1,213.32,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-706_151881
S0001116,S0001116_A2,Flight,Vistara,UK-706,Business,Morning,55983.0,12.5,1385.2,1,213.32,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-706_273702
S0001116,S0001116_A3,Flight,Indigo,6E-822,Economy,Morning,5871.0,7.67,1385.2,1,213.32,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-822_150396
S0001116,S0001116_A4,Rail,Drnt,12222,Premium Standard Sleeper,Morning,665.08,14.32,1023.2,0,32.74,0.65,0.1,0.03,canonical_train_routes.parquet,train_12222_HWH_TMR
S0001116,S0001116_A5,Rail,SF,12865,Standard Sleeper,Morning,66.66,2.05,128.2,0,4.1,0.65,0.1,0.03,canonical_train_routes.parquet,train_12865_HWH_KSO
S0001117,S0001117_A1,Flight,Vistara,UK-902,Business,Afternoon,61933.0,7.0,1033.5,1,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-902_243350
S0001117,S0001117_A2,Rail,SF,12940,Standard Sleeper,Afternoon,445.38,16.37,856.5,0,27.41,0.65,0.1,0.03,canonical_train_routes.parquet,train_12940_KRLS_KMST
S0001118,S0001118_A1,Flight,Vistara,UK-834,Economy,Evening,6854.0,6.17,267.9,1,41.26,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-834_195958
S0001118,S0001118_A2,Rail,Exp,16340,Standard Sleeper,Evening,35.67,1.93,68.6,0,2.2,0.65,0.1,0.03,canonical_train_routes.parquet,train_16340_KSM_CSDR
S0001118,S0001118_A3,Rail,Pass,56516,3-Tier AC,Evening,186.93,2.57,95.9,0,3.07,0.65,0.1,0.03,canonical_train_routes.parquet,train_56516_AMSA_SDVL
S0001119,S0001119_A1,Flight,Vistara,UK-802,Economy,Evening,6161.0,15.08,267.9,1,41.26,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-802_119176
S0001119,S0001119_A2,Flight,Vistara,UK-850,Business,Evening,44280.0,12.92,267.9,1,41.26,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-850_260601
S0001119,S0001119_A3,Rail,SF,12627,Standard Sleeper,Evening,18742.2,25.27,36042.7,0,1153.37,0.65,0.1,0.03,canonical_train_routes.parquet,train_12627_SBC_MUO
S0001119,S0001119_A4,Rail,Exp,16315,3-Tier AC,Evening,906.66,11.17,582.2,0,18.63,0.65,0.1,0.03,canonical_train_routes.parquet,train_16315_SBC_KLMR
S0001120,S0001120_A1,Flight,Vistara,UK-772,Business,Morning,102648.0,12.0,1312.4,1,202.11,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-772_263753
S0001120,S0001120_A2,Flight,GO FIRST,G8-532,Economy,Morning,6294.0,8.92,1312.4,1,202.11,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-532_122366
S0001120,S0001120_A3,Flight,Air India,AI-676,Economy,Morning,6339.0,9.67,1312.4,1,202.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-676_125637
S0001120,S0001120_A4,Rail,SF,12474,3-Tier AC,Morning,878.98,9.65,563.5,0,18.03,0.65,0.1,0.03,canonical_train_routes.parquet,train_12474_JAT_BHD
S0001120,S0001120_A5,Rail,SF,12322,Standard Sleeper,Morning,1073.9,18.0,2065.2,0,66.09,0.65,0.1,0.03,canonical_train_routes.parquet,train_12322_HWHG_BDI
S0001121,S0001121_A1,Flight,AirAsia,I5-1528,Economy,Early Morning,3385.0,16.08,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-1528_98557
S0001121,S0001121_A2,Flight,GO FIRST,G8-116,Economy,Early Morning,5177.0,11.75,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-116_97272
S0001121,S0001121_A3,Flight,Air India,AI-804,Economy,Early Morning,9277.0,13.83,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-804_95952
S0001121,S0001121_A4,Rail,Exp,11018,3-Tier AC,Early Morning,1702.16,23.17,1119.7,0,35.83,0.65,0.1,0.03,canonical_train_routes.parquet,train_11018_SDVL_DR
S0001122,S0001122_A1,Flight,Vistara,UK-874,Business,Morning,39555.0,16.42,1265.6,1,194.9,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-874_275792
S0001122,S0001122_A2,Rail,SF,12129,3-Tier AC,Morning,86268.76,18.0,58259.3,0,1864.3,0.65,0.1,0.03,canonical_train_routes.parquet,train_12129_BSCN_BDI
S0001122,S0001122_A3,Rail,Raj,12432,Premium 3-Tier AC,Morning,7681.95,18.0,4122.0,0,131.9,0.65,0.1,0.03,canonical_train_routes.parquet,train_12432_KTSC_NZM
S0001123,S0001123_A1,Flight,SpiceJet,SG-8264,Economy,Night,5339.0,24.17,1665.7,1,256.52,0.88,0.03,0.01,canonical_flights.parquet,flight_SG-8264_131461
S0001123,S0001123_A2,Flight,Vistara,UK-708,Economy,Night,6067.0,15.17,1665.7,1,256.52,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-708_129870
S0001123,S0001123_A3,Flight,Air India,AI-770,Business,Night,50271.0,23.5,1665.7,1,256.52,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-770_265513
S0001123,S0001123_A4,Rail,SF,12102,2-Tier AC,Night,4175.06,30.83,1884.2,0,60.29,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_12102_HWH_LTT
S0001124,S0001124_A1,Flight,Vistara,UK-838,Business,Night,61873.0,17.92,1033.5,1,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-838_293027
S0001124,S0001124_A2,Flight,Vistara,UK-838,Business,Night,57393.0,22.0,1033.5,1,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-838_292026
S0001124,S0001124_A3,Rail,SF,12321,2-Tier AC,Night,1407.76,11.45,614.8,0,19.67,0.65,0.1,0.03,canonical_train_routes.parquet,train_12321_MUO_DR
S0001124,S0001124_A4,Rail,Drnt,12224,Premium Standard Sleeper,Night,781.24,20.58,1201.9,0,38.46,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_12224_KLMR_LTT
S0001125,S0001125_A1,Flight,Indigo,6E-495,Economy,Early Morning,4276.0,5.67,1033.5,1,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-495_190662
S0001125,S0001125_A2,Rail,SF,12870,3-Tier AC,Early Morning,1330.82,16.08,868.8,0,27.8,0.65,0.1,0.03,canonical_train_routes.parquet,train_12870_TMR_DR
S0001125,S0001125_A3,Rail,Exp,11010,Standard Sleeper,Early Morning,65.0,2.53,125.0,0,4.0,0.65,0.1,0.03,canonical_train_routes.parquet,train_11010_KMST_DR
S0001126,S0001126_A1,Flight,Indigo,6E-6257,Economy,Early Morning,4190.0,6.08,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-6257_100447
S0001126,S0001126_A2,Flight,Air India,AI-507,Business,Early Morning,39623.0,10.92,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-507_250678
S0001126,S0001126_A3,Flight,Air India,AI-507,Economy,Early Morning,6181.0,15.67,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-507_98453
S0001126,S0001126_A4,Rail,Exp,11018,3-Tier AC,Early Morning,1702.16,23.17,1119.7,0,35.83,0.65,0.1,0.03,canonical_train_routes.parquet,train_11018_SDVL_DR
S0001127,S0001127_A1,Flight,Vistara,UK-826,Economy,Afternoon,7081.0,7.42,1385.2,1,213.32,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-826_201220
S0001127,S0001127_A2,Rail,SF,12288,2-Tier AC,Afternoon,4115.98,32.18,1857.1,0,59.43,0.65,0.1,0.03,canonical_train_routes.parquet,train_12288_MSRP_SHMI
S0001127,S0001127_A3,Rail,Exp,19223,3-Tier AC,Afternoon,2114.04,31.38,1398.0,0,44.74,0.65,0.1,0.03,canonical_train_routes.parquet,train_19223_GUS_JAT
S0001128,S0001128_A1,Flight,Vistara,UK-828,Business,Early Morning,23838.0,2.0,1033.5,0,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-828_292120
S0001128,S0001128_A2,Rail,Exp,11012,Standard Sleeper,Early Morning,65.0,2.6,125.0,0,4.0,0.65,0.1,0.03,canonical_train_routes.parquet,train_11012_KMST_DR
S0001128,S0001128_A3,Rail,SF,12142,3-Tier AC,Early Morning,943.21,10.65,606.9,0,19.42,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_12142_MUO_LTT
S0001129,S0001129_A1,Flight,GO FIRST,G8-509,Economy,Early Morning,5067.0,12.75,1207.2,1,185.91,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-509_174227
S0001129,S0001129_A2,Rail,Drnt,12265,Premium 2-Tier AC,Early Morning,624.74,3.05,198.3,0,6.35,0.65,0.1,0.03,canonical_train_routes.parquet,train_12265_SCPD_JAT
S0001129,S0001129_A3,Rail,Exp,04053,2-Tier AC,Early Morning,499.79,4.0,198.3,0,6.35,0.65,0.1,0.03,canonical_train_routes.parquet,train_04053_SCPD_JAT
S0001130,S0001130_A1,Flight,Vistara,UK-826,Economy,Afternoon,8803.0,9.08,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-826_185927
S0001130,S0001130_A2,Flight,Vistara,UK-826,Economy,Afternoon,8803.0,9.92,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-826_185141
S0001130,S0001130_A3,Rail,SF,12994,2-Tier AC,Afternoon,1101.69,7.85,474.4,0,15.18,0.65,0.1,0.03,canonical_train_routes.parquet,train_12994_TMR_BDI
S0001131,S0001131_A1,Flight,GO FIRST,G8-327,Economy,Morning,4325.0,6.67,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-327_74454
S0001131,S0001131_A2,Rail,Exp,16311,3-Tier AC,Morning,6077.78,18.0,4076.2,0,130.44,0.65,0.1,0.03,canonical_train_routes.parquet,train_16311_KLMG_SCH
S0001131,S0001131_A3,Rail,Exp,16334,Standard Sleeper,Morning,2064.76,18.0,3970.7,0,127.06,0.65,0.1,0.03,canonical_train_routes.parquet,train_16334_TPND_SCH
S0001132,S0001132_A1,Flight,Vistara,UK-944,Economy,Afternoon,5949.0,8.08,1665.7,1,256.52,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-944_69701
S0001132,S0001132_A2,Flight,Vistara,UK-958,Economy,Afternoon,6159.0,5.67,1665.7,1,256.52,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-958_66706
S0001132,S0001132_A3,Flight,Vistara,UK-944,Business,Afternoon,62045.0,18.92,1665.7,1,256.52,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-944_237605
S0001132,S0001132_A4,Rail,SF,12750,2-Tier AC,Afternoon,2665.62,22.18,1191.8,0,38.14,0.65,0.1,0.03,canonical_train_routes.parquet,train_12750_LTT_LKSH
S0001133,S0001133_A1,Flight,Air India,AI-573,Business,Afternoon,44863.0,29.0,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-573_251395
S0001133,S0001133_A2,Flight,AirAsia,I5-1622,Economy,Afternoon,2203.0,6.33,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-1622_100419
S0001133,S0001133_A3,Flight,GO FIRST,G8-7559,Economy,Afternoon,7317.0,16.25,834.4,1,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-7559_98703
S0001133,S0001133_A4,Rail,Exp,11014,Standard Sleeper,Afternoon,9548.92,23.08,18363.3,0,587.63,0.4558,0.3748,0.0982,canonical_train_routes.parquet,train_11014_SBC_LTT
S0001134,S0001134_A1,Flight,Indigo,6E-541,Economy,Morning,3105.0,7.75,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-541_112574
S0001134,S0001134_A2,Flight,Indigo,6E-6326,Economy,Morning,6588.0,9.58,456.1,1,70.24,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-6326_111489
S0001134,S0001134_A3,Rail,SF,12975,3-Tier AC,Morning,26563.05,15.33,17917.6,0,573.36,0.65,0.1,0.03,canonical_train_routes.parquet,train_12975_Y_KCG
S0001135,S0001135_A1,Flight,AirAsia,I5-991,Economy,Evening,3862.0,2.83,1546.8,0,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-991_140328
S0001135,S0001135_A2,Rail,SF,12509,Standard Sleeper,Morning,62609.92,18.0,120403.7,0,3852.92,0.65,0.1,0.03,canonical_train_routes.parquet,train_12509_HWHG_BNC
S0001135,S0001135_A3,Rail,SF,12253,3-Tier AC,Morning,32134.8,18.0,21682.3,0,693.83,0.65,0.1,0.03,canonical_train_routes.parquet,train_12253_HWHG_YPR
S0001136,S0001136_A1,Flight,Vistara,UK-836,Economy,Morning,11247.0,6.25,507.8,1,78.2,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-836_203702
S0001136,S0001136_A2,Rail,MEMU,40526,Standard Sleeper,Morning,5.46,1.0,10.5,0,0.34,0.65,0.1,0.03,canonical_train_routes.parquet,train_40526_STM_MSC
S0001137,S0001137_A1,Flight,AirAsia,I5-972,Economy,Evening,6131.0,7.5,1265.6,1,194.9,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-972_153620
S0001137,S0001137_A2,Flight,AirAsia,I5-1517,Economy,Evening,13694.0,9.58,1265.6,1,194.9,0.88,0.03,0.01,canonical_flights.parquet,flight_I5-1517_154109
S0001137,S0001137_A3,Rail,SF,12782,3-Tier AC,Evening,26312.93,7.8,17748.6,0,567.96,0.65,0.1,0.03,canonical_train_routes.parquet,train_12782_SCI_BDI
S0001137,S0001137_A4,Rail,SF,12615,3-Tier AC,Evening,997.97,10.37,643.9,0,20.6,0.6328,0.27,0.0,canonical_train_routes.parquet,train_12615_SCI_NDLS
S0001138,S0001138_A1,Flight,Air India,AI-507,Economy,Early Morning,11545.0,15.08,834.4,2,128.5,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-507_94660
S0001138,S0001138_A2,Rail,Exp,11018,3-Tier AC,Early Morning,1702.16,23.17,1119.7,0,35.83,0.65,0.1,0.03,canonical_train_routes.parquet,train_11018_SDVL_DR
S0001139,S0001139_A1,Flight,Air India,AI-838,Economy,Afternoon,5098.0,8.25,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-838_160841
S0001139,S0001139_A2,Flight,Air India,AI-9881,Economy,Afternoon,4637.0,10.92,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-9881_163204
S0001139,S0001139_A3,Flight,GO FIRST,G8-7556,Economy,Afternoon,4165.0,5.67,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-7556_161089
S0001139,S0001139_A4,Rail,SF,09022,3-Tier AC,Afternoon,393.69,4.22,235.6,0,7.54,0.65,0.1,0.03,canonical_train_routes.parquet,train_09022_SCH_BDTS
S0001139,S0001139_A5,Rail,Exp,16311,3-Tier AC,Afternoon,412.63,5.73,248.4,0,7.95,0.65,0.1,0.03,canonical_train_routes.parquet,train_16311_SCH_TPND
S0001140,S0001140_A1,Flight,Indigo,6E-2485,Economy,Afternoon,2343.0,2.92,1759.4,0,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-2485_39518
S0001140,S0001140_A2,Rail,SF,12688,Standard Sleeper,Afternoon,10268.65,35.42,19747.4,0,631.92,0.65,0.1,0.03,canonical_train_routes.parquet,train_12688_NZM_MAS
S0001140,S0001140_A3,Rail,Exp,15645,3-Tier AC,Afternoon,371.19,3.35,220.4,0,7.05,0.65,0.1,0.03,canonical_train_routes.parquet,train_15645_BDI_MUO
S0001141,S0001141_A1,Flight,Air India,AI-485,Business,Early Morning,54482.0,29.17,1312.4,1,202.11,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-485_216035
S0001141,S0001141_A2,Flight,Indigo,6E-2031,Economy,Early Morning,2482.0,5.58,1312.4,1,202.11,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-2031_27351
S0001141,S0001141_A3,Rail,SF,12473,2-Tier AC,Early Morning,1295.93,9.68,563.5,0,18.03,0.65,0.1,0.03,canonical_train_routes.parquet,train_12473_BHD_JAT
S0001141,S0001141_A4,Rail,SF,12312,3-Tier AC,Early Morning,2230.52,25.83,1476.7,0,47.25,0.6268,0.2328,0.0,canonical_train_routes.parquet,train_12312_BHD_HWH
S0001142,S0001142_A1,Flight,Vistara,UK-846,Economy,Morning,9241.0,14.58,267.9,1,41.26,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-846_116666
S0001142,S0001142_A2,Flight,Vistara,UK-852,Business,Morning,44280.0,23.33,267.9,1,41.26,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-852_260565
S0001142,S0001142_A3,Rail,Pass,56515,3-Tier AC,Morning,186.93,2.25,95.9,0,3.07,0.65,0.1,0.03,canonical_train_routes.parquet,train_56515_SDVL_AMSA
S0001143,S0001143_A1,Flight,Air India,AI-636,Business,Afternoon,45257.0,20.42,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-636_223909
S0001143,S0001143_A2,Flight,GO FIRST,G8-7555,Economy,Afternoon,2968.0,4.67,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-7555_39018
S0001143,S0001143_A3,Flight,Vistara,UK-993,Business,Afternoon,57992.0,7.08,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-993_224262
S0001143,S0001143_A4,Rail,Exp,19601,3-Tier AC,Afternoon,1710.44,21.58,1125.3,0,36.01,0.3144,0.3492,0.035,canonical_train_routes.parquet,train_19601_BWSN_SPJ
S0001144,S0001144_A1,Flight,Air India,AI-805,Business,Night,45257.0,14.92,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-805_223147
S0001144,S0001144_A2,Flight,SpiceJet,SG-534,Economy,Night,7425.0,9.42,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_SG-534_36067
S0001144,S0001144_A3,Flight,Air India,AI-762,Business,Night,54377.0,26.92,1759.4,1,270.95,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-762_222016
S0001144,S0001144_A4,Rail,SF,12809,3-Tier AC,Night,747.11,8.63,474.4,0,15.18,0.65,0.1,0.03,canonical_train_routes.parquet,train_12809_BDI_TMR
S0001144,S0001144_A5,Rail,SF,12563,Standard Sleeper,Night,9118.62,3.2,17535.8,0,561.15,0.65,0.1,0.03,canonical_train_routes.parquet,train_12563_BDI_MUO
S0001145,S0001145_A1,Flight,Air India,AI-620,Economy,Early Morning,4758.0,6.67,1207.2,1,185.91,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-620_175905
S0001145,S0001145_A2,Flight,GO FIRST,G8-509,Economy,Early Morning,4613.0,11.25,1207.2,1,185.91,0.88,0.03,0.01,canonical_flights.parquet,flight_G8-509_173691
S0001145,S0001145_A3,Rail,SKr,12218,Standard Sleeper,Early Morning,469.82,15.73,903.5,0,28.91,0.65,0.1,0.03,canonical_train_routes.parquet,train_12218_SCH_SHMI
S0001145,S0001145_A4,Rail,SF,12355,2-Tier AC,Early Morning,499.79,3.93,198.3,0,6.35,0.65,0.1,0.03,canonical_train_routes.parquet,train_12355_SCPD_JAT
S0001146,S0001146_A1,Flight,Air India,AI-660,Economy,Evening,14400.0,22.58,1665.7,1,256.52,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-660_62986
S0001146,S0001146_A2,Flight,Vistara,UK-940,Economy,Evening,5949.0,23.83,1665.7,1,256.52,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-940_65957
S0001146,S0001146_A3,Flight,SpiceJet,SG-467,Economy,Evening,7412.0,2.75,1665.7,0,256.52,0.88,0.03,0.01,canonical_flights.parquet,flight_SG-467_63007
S0001146,S0001146_A4,Rail,SF,09021,Standard Sleeper,Evening,993.46,32.75,1910.5,0,61.14,0.65,0.1,0.03,canonical_train_routes.parquet,train_09021_BDTS_JAT
S0001146,S0001146_A5,Rail,GR,12201,3-Tier AC,Evening,1070.34,11.9,692.8,0,22.17,0.65,0.1,0.03,canonical_train_routes.parquet,train_12201_LTT_SHMI
S0001147,S0001147_A1,Flight,Indigo,6E-2193,Economy,Afternoon,7420.0,8.33,1137.1,1,175.11,0.88,0.03,0.01,canonical_flights.parquet,flight_6E-2193_2184
S0001147,S0001147_A2,Rail,SF,12860,3-Tier AC,Afternoon,628.71,7.02,394.4,0,12.62,0.65,0.1,0.03,canonical_train_routes.parquet,train_12860_BDI_DR
S0001147,S0001147_A3,Rail,SF,12288,3-Tier AC,Afternoon,873.95,7.63,560.1,0,17.92,0.65,0.1,0.03,canonical_train_routes.parquet,train_12288_NZM_KRLS
S0001148,S0001148_A1,Flight,Vistara,UK-870,Economy,Night,4266.0,14.58,622.7,1,95.9,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-870_163139
S0001148,S0001148_A2,Rail,SF,12928,Standard Sleeper,Night,122.51,3.5,235.6,0,7.54,0.65,0.1,0.03,canonical_train_routes.parquet,train_12928_SCH_BDTS
S0001148,S0001148_A3,Rail,SF,12979,3-Tier AC,Night,837.24,8.98,535.3,0,17.13,0.65,0.1,0.03,canonical_train_routes.parquet,train_12979_SCH_KRLS
S0001149,S0001149_A1,Flight,Vistara,UK-910,Economy,Evening,5348.0,26.67,1033.5,1,159.16,0.88,0.03,0.01,canonical_flights.parquet,flight_UK-910_82956
S0001149,S0001149_A2,Rail,SF,12137,3-Tier AC,Evening,26581.84,10.32,17930.3,0,573.77,0.65,0.1,0.03,canonical_train_routes.parquet,train_12137_DR_MUO
S0001150,S0001150_A1,Flight,Air India,AI-804,Business,Early Morning,60508.0,13.0,1546.8,1,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-804_253668
S0001150,S0001150_A2,Flight,Air India,AI-804,Economy,Early Morning,6583.0,13.42,1546.8,1,238.21,0.88,0.03,0.01,canonical_flights.parquet,flight_AI-804_105189
S0001150,S0001150_A3,Rail,Exp,16515,3-Tier AC,Early Morning,726.69,12.55,460.6,0,14.74,0.65,0.1,0.03,canonical_train_routes.parquet,train_16515_SDVL_SHMI
