traveller_id,session_id,alternative_id,persona_type,mode,origin_city,destination_city,departure_window,trip_purpose,party_size,lead_days,chosen,rank,choice_probability,utility,raw_cost,raw_duration,raw_distance,cost_score,time_score,reliability_score,comfort_score,transfer_count,transfer_score,carbon_estimate_kg,carbon_score,departure_fit,source_dataset,source_record_id
T000274,S0001093,S0001093_A2,Occasional Leisure Traveler,Flight,Bangalore,Kolkata,Afternoon,Leisure,2,20,1,2,0.3299209253223574,0.70214,4477.0,4.5,1546.8,0.5574,1.0,0.971,0.8,1,0.5,238.21,0.0,1.0,canonical_flights.parquet,flight_6E-409_108129
T000274,S0001093,S0001093_A3,Occasional Leisure Traveler,Rail,Bangalore,Kolkata,Afternoon,Leisure,2,20,0,1,0.4423462761286203,0.77545,2804.9,32.92,1864.8,1.0,0.0,0.8463,0.65,0,1.0,59.67,1.0,1.0,canonical_train_routes.parquet,train_12253_YPR_HWH
T000274,S0001094,S0001094_A1,Occasional Leisure Traveler,Flight,Chennai,Bangalore,Night,Business,1,3,0,3,0.10970030114244401,0.62142,5888.0,12.58,267.9,0.8683,0.0918,0.971,0.8,1,0.5,41.26,0.0,1.0,canonical_flights.parquet,flight_AI-538_197076
T000274,S0001094,S0001094_A2,Occasional Leisure Traveler,Flight,Chennai,Bangalore,Night,Business,1,3,0,5,0.07228033586416462,0.51712,44144.0,12.33,267.9,0.0,0.1114,0.971,0.95,1,0.5,41.26,0.0,1.0,canonical_flights.parquet,flight_UK-824_295619
T000274,S0001094,S0001094_A3,Occasional Leisure Traveler,Flight,Chennai,Bangalore,Night,Business,1,3,0,4,0.10333665075979032,0.60648,6437.0,13.75,267.9,0.8558,0.0,0.971,0.8,1,0.5,41.26,0.0,1.0,canonical_flights.parquet,flight_UK-838_197888
T000274,S0001094,S0001094_A4,Occasional Leisure Traveler,Rail,Chennai,Bangalore,Night,Business,1,3,1,2,0.34476813286143904,0.9077,186.93,1.98,95.9,0.9977,0.9231,0.909,0.65,0,1.0,3.07,0.9455,1.0,canonical_train_routes.parquet,train_56910_AMSA_SDVL
T000274,S0001094,S0001094_A5,Occasional Leisure Traveler,Rail,Chennai,Bangalore,Night,Business,1,3,0,1,0.369914579372162,0.9253,85.4,1.0,27.3,1.0,1.0,0.909,0.65,0,1.0,0.87,1.0,1.0,canonical_train_routes.parquet,train_06228_MSS_KRNH
T000274,S0001095,S0001095_A1,Occasional Leisure Traveler,Flight,Hyderabad,Chennai,Night,Leisure,3,37,0,2,0.23002888175461011,0.83986,1788.0,1.25,507.8,0.9751,1.0,0.971,0.8,0,1.0,78.2,0.0,1.0,canonical_flights.parquet,flight_6E-6007_177586
T000274,S0001095,S0001095_A2,Occasional Leisure Traveler,Flight,Hyderabad,Chennai,Night,Leisure,3,37,0,3,0.23002888175461011,0.83986,1788.0,1.25,507.8,0.9751,1.0,0.971,0.8,0,1.0,78.2,0.0,1.0,canonical_flights.parquet,flight_6E-6216_180131
T000274,S0001095,S0001095_A3,Occasional Leisure Traveler,Flight,Hyderabad,Chennai,Night,Leisure,3,37,0,5,0.059387565764131255,0.50133,58282.0,13.33,507.8,0.0,0.0,0.971,0.95,1,0.5,78.2,0.0,1.0,canonical_flights.parquet,flight_UK-870_287486
T000274,S0001095,S0001095_A4,Occasional Leisure Traveler,Rail,Hyderabad,Chennai,Night,Leisure,3,37,1,1,0.297949757675197,0.90454,342.92,3.02,201.3,1.0,0.8535,0.909,0.65,0,1.0,6.44,1.0,1.0,canonical_train_routes.parquet,train_15227_SCM_MMS
T000274,S0001095,S0001095_A5,Occasional Leisure Traveler,Rail,Hyderabad,Chennai,Night,Leisure,3,37,0,4,0.18260491305145155,0.78214,3581.16,3.02,2389.3,0.9441,0.8535,0.909,0.65,0,1.0,76.46,0.0242,1.0,canonical_train_routes.parquet,train_12507_SCM_MMS
T000274,S0001096,S0001096_A1,Occasional Leisure Traveler,Flight,Hyderabad,Delhi,Afternoon,Family / Personal,2,36,0,1,0.37964675608384085,0.91708,2276.0,2.17,1265.6,0.9438,1.0,0.971,0.8,0,1.0,194.9,0.7037,1.0,canonical_flights.parquet,flight_G8-7556_155822
T000274,S0001096,S0001096_A2,Occasional Leisure Traveler,Flight,Hyderabad,Delhi,Afternoon,Family / Personal,2,36,0,3,0.23044246716541106,0.79227,6292.0,6.83,1265.6,0.8302,0.7599,0.971,0.8,1,0.5,194.9,0.7037,1.0,canonical_flights.parquet,flight_UK-878_155909
T000274,S0001096,S0001096_A3,Occasional Leisure Traveler,Rail,Hyderabad,Delhi,Afternoon,Family / Personal,2,36,0,4,0.08693852251687072,0.54857,35639.52,21.58,19234.2,0.0,0.0,0.909,0.85,0,1.0,615.49,0.0,1.0,canonical_train_routes.parquet,train_12437_SC_NZM
T000274,S0001096,S0001096_A4,Occasional Leisure Traveler,Rail,Hyderabad,Delhi,Afternoon,Family / Personal,2,36,1,2,0.3029722542338774,0.86068,289.12,8.13,556.0,1.0,0.6929,0.7462,0.65,0,1.0,17.79,1.0,1.0,canonical_train_routes.parquet,train_12487_ASCE_ANVT
T000275,S0001097,S0001097_A1,Occasional Leisure Traveler,Flight,Kolkata,Delhi,Evening,Leisure,1,4,0,5,0.08815485699861933,0.56047,43910.0,14.0,1312.4,0.0,0.2321,0.971,0.95,1,0.5,202.11,0.0,1.0,canonical_flights.parquet,flight_AI-526_262598
T000275,S0001097,S0001097_A2,Occasional Leisure Traveler,Flight,Kolkata,Delhi,Evening,Leisure,1,4,0,4,0.11422098153507948,0.62523,4923.0,17.17,1312.4,0.9107,0.0219,0.971,0.8,1,0.5,202.11,0.0,1.0,canonical_flights.parquet,flight_SG-3839_124069
T000275,S0001097,S0001097_A3,Occasional Leisure Traveler,Flight,Kolkata,Delhi,Evening,Leisure,1,4,1,2,0.22960834430410207,0.79979,4001.0,2.42,1312.4,0.9322,1.0,0.971,0.8,0,1.0,202.11,0.0,1.0,canonical_flights.parquet,flight_UK-738_124033
T000275,S0001097,S0001097_A4,Occasional Leisure Traveler,Rail,Kolkata,Delhi,Evening,Leisure,1,4,0,1,0.3515018613106848,0.90625,1098.72,8.52,563.5,1.0,0.5955,0.909,0.85,0,1.0,18.03,1.0,1.0,canonical_train_routes.parquet,train_12266_JAT_BHD
T000275,S0001097,S0001097_A5,Occasional Leisure Traveler,Rail,Kolkata,Delhi,Evening,Leisure,1,4,0,3,0.21651395585151445,0.78511,2754.47,17.5,1458.5,0.9613,0.0,0.8283,0.85,0,1.0,46.67,0.8444,1.0,canonical_train_routes.parquet,train_12313_SDAH_NDLS
T000275,S0001098,S0001098_A1,Occasional Leisure Traveler,Flight,Bangalore,Mumbai,Morning,Leisure,2,49,0,1,0.5260220123293564,0.91097,11205.0,9.33,834.4,1.0,0.9421,0.971,0.8,1,0.5,128.5,1.0,1.0,canonical_flights.parquet,flight_UK-812_96385
T000275,S0001098,S0001098_A2,Occasional Leisure Traveler,Flight,Bangalore,Mumbai,Morning,Leisure,2,49,1,2,0.3579463305139954,0.81473,62524.0,7.58,834.4,0.0,1.0,0.971,0.95,1,0.5,128.5,1.0,1.0,canonical_flights.parquet,flight_UK-816_251255
T000275,S0001098,S0001098_A3,Occasional Leisure Traveler,Rail,Bangalore,Mumbai,Morning,Leisure,2,49,0,3,0.11603165715664823,0.5331,54534.01,37.8,36816.9,0.1557,0.0,0.909,0.65,0,1.0,1178.14,0.0,1.0,canonical_train_routes.parquet,train_12975_Y_KRLS
T000275,S0001099,S0001099_A1,Occasional Leisure Traveler,Flight,Hyderabad,Delhi,Afternoon,Leisure,2,17,1,1,0.5381049734672768,0.96017,2694.0,2.25,1265.6,0.9861,1.0,0.971,0.8,0,1.0,194.9,1.0,1.0,canonical_flights.parquet,flight_6E-643_155567
T000275,S0001099,S0001099_A2,Occasional Leisure Traveler,Flight,Hyderabad,Delhi,Afternoon,Leisure,2,17,0,2,0.3592195132329285,0.85914,2228.0,11.0,1265.6,1.0,0.5473,0.971,0.8,1,0.5,194.9,1.0,1.0,canonical_flights.parquet,flight_I5-1543_154116
T000275,S0001099,S0001099_A3,Occasional Leisure Traveler,Rail,Hyderabad,Delhi,Afternoon,Leisure,2,17,0,3,0.10267551329979462,0.54605,35639.52,21.58,19234.2,0.0,0.0,0.909,0.85,0,1.0,615.49,0.0,1.0,canonical_train_routes.parquet,train_12437_SC_NZM
T000275,S0001100,S0001100_A1,Occasional Leisure Traveler,Flight,Delhi,Bangalore,Evening,Leisure,3,46,0,5,0.16493305294609517,0.70466,32859.0,2.83,1708.8,0.0,1.0,0.971,0.95,0,1.0,263.16,0.0,1.0,canonical_flights.parquet,flight_UK-809_212522
T000275,S0001100,S0001100_A2,Occasional Leisure Traveler,Flight,Delhi,Bangalore,Evening,Leisure,3,46,1,4,0.1675999101324567,0.70867,7424.0,5.75,1708.8,0.7815,0.784,0.971,0.8,1,0.5,263.16,0.0,1.0,canonical_flights.parquet,flight_G8-171_11920
T000275,S0001100,S0001100_A3,Occasional Leisure Traveler,Flight,Delhi,Bangalore,Evening,Leisure,3,46,0,3,0.16916247639213808,0.71099,3568.0,7.08,1708.8,0.8999,0.6857,0.971,0.8,1,0.5,263.16,0.0,1.0,canonical_flights.parquet,flight_G8-275_16900
T000275,S0001100,S0001100_A4,Occasional Leisure Traveler,Rail,Delhi,Bangalore,Evening,Leisure,3,46,0,1,0.2614752549918469,0.81986,310.6,13.8,597.3,1.0,0.1886,0.909,0.65,0,1.0,19.11,1.0,1.0,canonical_train_routes.parquet,train_06536_KLM_SDVL
T000275,S0001100,S0001100_A5,Occasional Leisure Traveler,Rail,Delhi,Bangalore,Evening,Leisure,3,46,0,2,0.2368293055374632,0.79511,310.6,16.35,597.3,1.0,0.0,0.909,0.65,0,1.0,19.11,1.0,1.0,canonical_train_routes.parquet,train_06502_KLM_SDVL
T000276,S0001101,S0001101_A1,Occasional Leisure Traveler,Flight,Mumbai,Chennai,Early Morning,Family / Personal,1,34,0,2,0.2362414808573426,0.78535,11129.0,13.75,1033.5,0.8492,0.0,0.971,0.8,1,0.5,159.16,1.0,1.0,canonical_flights.parquet,flight_UK-928_77926
T000276,S0001101,S0001101_A2,Occasional Leisure Traveler,Flight,Mumbai,Chennai,Early Morning,Family / Personal,1,34,1,3,0.1605578808423531,0.6888,57453.0,9.83,1033.5,0.0,0.3359,0.971,0.95,1,0.5,159.16,1.0,1.0,canonical_flights.parquet,flight_UK-928_242542
T000276,S0001101,S0001101_A3,Occasional Leisure Traveler,Flight,Mumbai,Chennai,Early Morning,Family / Personal,1,34,0,1,0.4835789092711209,0.96444,2900.0,2.08,1033.5,1.0,1.0,0.971,0.8,0,1.0,159.16,1.0,1.0,canonical_flights.parquet,flight_UK-821_82258
T000276,S0001101,S0001101_A4,Occasional Leisure Traveler,Rail,Mumbai,Chennai,Early Morning,Family / Personal,1,34,0,4,0.11962172902918332,0.61522,26570.0,10.18,17922.3,0.5661,0.3059,0.909,0.65,0,1.0,573.51,0.0,1.0,canonical_train_routes.parquet,train_11069_LTT_MUO
T000276,S0001102,S0001102_A1,Occasional Leisure Traveler,Flight,Chennai,Bangalore,Early Morning,Leisure,2,9,0,4,0.0954474683002913,0.46595,9284.0,15.83,267.9,0.0,0.0,0.971,0.8,1,0.5,41.26,0.0,1.0,canonical_flights.parquet,flight_UK-828_194586
T000276,S0001102,S0001102_A2,Occasional Leisure Traveler,Flight,Chennai,Bangalore,Early Morning,Leisure,2,9,1,3,0.12883029890979886,0.54093,6308.0,13.92,267.9,0.3304,0.1393,0.971,0.8,1,0.5,41.26,0.0,1.0,canonical_flights.parquet,flight_AI-440_197897
T000276,S0001102,S0001102_A3,Occasional Leisure Traveler,Flight,Chennai,Bangalore,Early Morning,Leisure,2,9,0,2,0.1610211988171606,0.59669,4755.0,10.75,267.9,0.5028,0.3705,0.971,0.8,1,0.5,41.26,0.0,1.0,canonical_flights.parquet,flight_UK-828_196085
T000276,S0001102,S0001102_A4,Occasional Leisure Traveler,Rail,Chennai,Bangalore,Early Morning,Leisure,2,9,0,1,0.6147010339727493,0.93159,276.56,2.12,95.9,1.0,1.0,0.909,0.65,0,1.0,3.07,1.0,1.0,canonical_train_routes.parquet,train_16536_AMSA_SDVL
T000276,S0001103,S0001103_A1,Occasional Leisure Traveler,Flight,Hyderabad,Delhi,Afternoon,Leisure,2,37,1,3,0.123968543486999,0.64173,2228.0,11.0,1265.6,0.9622,0.0,0.971,0.8,1,0.5,194.9,0.0,1.0,canonical_flights.parquet,flight_I5-1543_154116
T000276,S0001103,S0001103_A2,Occasional Leisure Traveler,Flight,Hyderabad,Delhi,Afternoon,Leisure,2,37,0,4,0.08915958481390113,0.55933,54115.0,7.75,1265.6,0.0,0.6674,0.971,0.95,1,0.5,194.9,0.0,1.0,canonical_flights.parquet,flight_UK-878_276763
T000276,S0001103,S0001103_A3,Occasional Leisure Traveler,Rail,Hyderabad,Delhi,Afternoon,Leisure,2,37,0,1,0.39522999128208414,0.93159,189.9,6.13,365.2,1.0,1.0,0.909,0.65,0,1.0,11.69,1.0,1.0,canonical_train_routes.parquet,train_12476_SCPD_BHD
T000276,S0001103,S0001103_A4,Occasional Leisure Traveler,Rail,Hyderabad,Delhi,Afternoon,Leisure,2,37,0,2,0.3916418804170157,0.92931,863.64,6.13,365.2,0.9875,1.0,0.909,0.65,0,1.0,11.69,1.0,1.0,canonical_train_routes.parquet,train_12474_SCPD_BHD
T000276,S0001104,S0001104_A1,Occasional Leisure Traveler,Flight,Bangalore,Delhi,Morning,Leisure,2,27,1,2,0.2150765836189617,0.69425,57081.0,12.17,1708.8,0.0216,0.9721,0.971,0.95,1,0.5,263.16,0.6027,1.0,canonical_flights.parquet,flight_UK-846_246572
T000276,S0001104,S0001104_A2,Occasional Leisure Traveler,Flight,Bangalore,Delhi,Morning,Leisure,2,27,0,3,0.21420085885112777,0.69323,58313.0,11.25,1708.8,0.0,1.0,0.971,0.95,1,0.5,263.16,0.6027,1.0,canonical_flights.parquet,flight_UK-846_247470
T000276,S0001104,S0001104_A3,Occasional Leisure Traveler,Rail,Bangalore,Delhi,Morning,Leisure,2,27,0,4,0.1487272613075541,0.60203,10291.42,44.25,19791.2,0.8433,0.0,0.909,0.65,0,1.0,633.32,0.0,0.7826,canonical_train_routes.parquet,train_12629_SDVL_NZM
T000276,S0001104,S0001104_A4,Occasional Leisure Traveler,Rail,Bangalore,Delhi,Morning,Leisure,2,27,0,1,0.4219952962223564,0.86275,1369.61,12.95,597.3,1.0,0.9485,0.909,0.65,0,1.0,19.11,1.0,0.5652,canonical_train_routes.parquet,train_06535_SDVL_KLM
T000277,S0001105,S0001105_A1,Occasional Leisure Traveler,Flight,Kolkata,Chennai,Night,Leisure,1,40,0,5,0.08117459048390056,0.58179,55502.0,15.25,1385.2,0.0,0.4601,0.971,0.95,1,0.5,213.32,0.0,1.0,canonical_flights.parquet,flight_UK-774_273606
T000277,S0001105,S0001105_A2,Occasional Leisure Traveler,Flight,Kolkata,Chennai,Night,Leisure,1,40,0,4,0.10556451399898731,0.64747,4969.0,27.08,1385.2,0.9111,0.0,0.971,0.8,1,0.5,213.32,0.0,1.0,canonical_flights.parquet,flight_AI-770_151083
T000277,S0001105,S0001105_A3,Occasional Leisure Traveler,Flight,Kolkata,Chennai,Night,Leisure,1,40,0,3,0.19804262258741923,0.80476,6490.0,2.67,1385.2,0.8837,0.9494,0.971,0.8,0,1.0,213.32,0.0,1.0,canonical_flights.parquet,flight_I5-556_148841
T000277,S0001105,S0001105_A4,Occasional Leisure Traveler,Rail,Kolkata,Chennai,Night,Leisure,1,40,1,1,0.32141151269564255,0.92582,38.38,1.37,73.8,1.0,1.0,0.909,0.65,0,1.0,2.36,1.0,1.0,canonical_train_routes.parquet,train_13111_KOAA_MSAE
T000277,S0001105,S0001105_A5,Occasional Leisure Traveler,Rail,Kolkata,Chennai,Night,Leisure,1,40,0,2,0.2938067602340504,0.90337,429.95,5.23,260.1,0.9929,0.8499,0.909,0.65,0,1.0,8.32,0.9717,1.0,canonical_train_routes.parquet,train_12913_LMNR_MSO
T000277,S0001106,S0001106_A1,Occasional Leisure Traveler,Flight,Kolkata,Delhi,Morning,Business,1,33,0,2,0.4510184210102027,0.9045,7145.0,9.33,1312.4,0.9971,0.9548,0.971,0.8,1,0.5,202.11,1.0,1.0,canonical_flights.parquet,flight_UK-772_122776
T000277,S0001106,S0001106_A2,Occasional Leisure Traveler,Flight,Kolkata,Delhi,Morning,Business,1,33,1,1,0.46154898138075334,0.91027,6512.0,8.92,1312.4,1.0,1.0,0.971,0.8,1,0.5,202.11,1.0,1.0,canonical_flights.parquet,flight_G8-532_126696
T000277,S0001106,S0001106_A3,Occasional Leisure Traveler,Rail,Kolkata,Delhi,Morning,Business,1,33,0,3,0.08743259760904404,0.49434,223284.46,18.0,102393.1,0.0,0.0,0.7389,0.65,0,1.0,3276.58,0.0,1.0,canonical_train_routes.parquet,train_14056_LKB_DLI
T000277,S0001107,S0001107_A1,Occasional Leisure Traveler,Flight,Chennai,Mumbai,Evening,Leisure,2,22,1,4,0.12054369788793916,0.57744,3458.0,5.08,1033.5,0.0,0.6504,0.971,0.8,1,0.5,159.16,0.0,1.0,canonical_flights.parquet,flight_6E-847_191202
T000277,S0001107,S0001107_A2,Occasional Leisure Traveler,Flight,Chennai,Mumbai,Evening,Leisure,2,22,0,3,0.13991741074240857,0.6147,1830.0,8.5,1033.5,0.5221,0.2532,0.971,0.8,1,0.5,159.16,0.0,1.0,canonical_flights.parquet,flight_I5-1229_190617
T000277,S0001107,S0001107_A3,Occasional Leisure Traveler,Rail,Chennai,Mumbai,Evening,Leisure,2,22,0,2,0.25386746138698874,0.76364,954.9,10.68,614.8,0.8028,0.0,0.909,0.65,0,1.0,19.67,0.899,1.0,canonical_train_routes.parquet,train_12361_MUO_DR
T000277,S0001107,S0001107_A4,Occasional Leisure Traveler,Rail,Chennai,Mumbai,Evening,Leisure,2,22,0,1,0.48567142998266355,0.92582,340.0,2.07,125.0,1.0,1.0,0.909,0.65,0,1.0,4.0,1.0,1.0,canonical_train_routes.parquet,train_12128_KMST_DR
T000277,S0001108,S0001108_A1,Occasional Leisure Traveler,Flight,Kolkata,Delhi,Night,Family / Personal,2,31,0,1,0.8283758407453851,0.91027,15204.0,20.33,1312.4,1.0,1.0,0.971,0.8,1,0.5,202.11,1.0,1.0,canonical_flights.parquet,flight_UK-774_120735
T000277,S0001108,S0001108_A2,Occasional Leisure Traveler,Rail,Kolkata,Delhi,Night,Family / Personal,2,31,1,2,0.17162415925461505,0.51673,28383.15,23.75,19147.4,0.0,0.0,0.909,0.65,0,1.0,612.72,0.0,1.0,canonical_train_routes.parquet,train_12906-Slip_HWH_BDI
T000278,S0001109,S0001109_A1,Occasional Leisure Traveler,Flight,Kolkata,Delhi,Morning,Leisure,2,26,1,3,0.23684153070192682,0.64311,84756.0,12.0,1312.4,0.0,1.0,0.971,0.95,1,0.5,202.11,0.0,1.0,canonical_flights.parquet,flight_UK-772_262805
T000278,S0001109,S0001109_A2,Occasional Leisure Traveler,Rail,Kolkata,Delhi,Morning,Leisure,2,26,0,1,0.44272608948955416,0.7995,3101.5,18.0,2065.2,1.0,0.0,0.909,0.65,0,1.0,66.09,1.0,1.0,canonical_train_routes.parquet,train_12869_HWHG_BDI
T000278,S0001109,S0001109_A3,Occasional Leisure Traveler,Rail,Kolkata,Delhi,Morning,Leisure,2,26,0,2,0.320432379808519,0.71868,9003.32,18.0,4099.0,0.9277,0.0,0.909,0.65,0,1.0,131.17,0.5215,1.0,canonical_train_routes.parquet,train_12833_HWHG_BDI
T000278,S0001110,S0001110_A1,Occasional Leisure Traveler,Flight,Chennai,Hyderabad,Night,Leisure,3,38,0,2,0.21077931267912964,0.74522,41064.0,11.33,507.8,0.2011,0.5305,0.971,0.95,1,0.5,78.2,0.8707,1.0,canonical_flights.parquet,flight_UK-824_298271
T000278,S0001110,S0001110_A2,Occasional Leisure Traveler,Flight,Chennai,Hyderabad,Night,Leisure,3,38,0,3,0.1481124340177917,0.65701,51345.0,23.0,507.8,0.0,0.0,0.971,0.95,1,0.5,78.2,0.8707,1.0,canonical_flights.parquet,flight_AI-538_298645
T000278,S0001110,S0001110_A3,Occasional Leisure Traveler,Rail,Chennai,Hyderabad,Night,Leisure,3,38,0,4,0.14614096573906948,0.65366,34362.47,13.75,18543.9,0.3322,0.4205,0.909,0.85,0,1.0,593.4,0.0,1.0,canonical_train_routes.parquet,train_12438_MSO_SC
T000278,S0001110,S0001110_A4,Occasional Leisure Traveler,Rail,Chennai,Hyderabad,Night,Leisure,3,38,1,1,0.49496728756400926,0.95864,230.71,1.0,53.7,1.0,1.0,0.909,0.85,0,1.0,1.72,1.0,1.0,canonical_train_routes.parquet,train_12437_MSO_SCI
T000278,S0001111,S0001111_A1,Occasional Leisure Traveler,Flight,Chennai,Hyderabad,Night,Leisure,2,40,0,3,0.1201972346477417,0.59308,6032.0,15.75,507.8,0.8861,0.0,0.971,0.8,2,0.3333,78.2,0.0,1.0,canonical_flights.parquet,flight_UK-824_205643
T000278,S0001111,S0001111_A2,Occasional Leisure Traveler,Flight,Chennai,Hyderabad,Night,Leisure,2,40,0,4,0.10527058291474678,0.55993,51457.0,12.33,507.8,0.0,0.2803,0.971,0.95,1,0.5,78.2,0.0,1.0,canonical_flights.parquet,flight_UK-838_300234
T000278,S0001111,S0001111_A3,Occasional Leisure Traveler,Rail,Chennai,Hyderabad,Night,Leisure,2,40,1,1,0.4351339938858432,0.91471,340.85,3.55,199.9,0.9972,1.0,0.909,0.65,0,1.0,6.4,1.0,1.0,canonical_train_routes.parquet,train_15906_MMS_SCMN
T000278,S0001111,S0001111_A4,Occasional Leisure Traveler,Rail,Chennai,Hyderabad,Night,Leisure,2,40,0,2,0.33939818855166837,0.85259,195.1,8.92,375.2,1.0,0.5598,0.909,0.65,0,1.0,12.01,0.9219,1.0,canonical_train_routes.parquet,train_18606_SPJ_BKSC
T000278,S0001112,S0001112_A1,Occasional Leisure Traveler,Flight,Mumbai,Kolkata,Night,Leisure,2,8,1,2,0.3485179747604694,0.64311,77501.0,22.67,1665.7,0.0,1.0,0.971,0.95,1,0.5,256.52,0.0,1.0,canonical_flights.parquet,flight_UK-988_234384
T000278,S0001112,S0001112_A2,Occasional Leisure Traveler,Rail,Mumbai,Kolkata,Night,Leisure,2,8,0,1,0.6514820252395307,0.7995,748.18,26.37,1438.8,1.0,0.0,0.909,0.65,0,1.0,46.04,1.0,1.0,canonical_train_routes.parquet,train_12288_KRLS_SHMI
T000279,S0001113,S0001113_A1,Occasional Leisure Traveler,Flight,Kolkata,Bangalore,Night,Commute,3,4,0,2,0.2974153857704899,0.69149,3862.0,2.75,1546.8,0.0,1.0,0.971,0.8,0,1.0,238.21,0.0,1.0,canonical_flights.parquet,flight_I5-2991_140912
T000279,S0001113,S0001113_A2,Occasional Leisure Traveler,Rail,Kolkata,Bangalore,Night,Commute,3,4,0,3,0.2919229118654241,0.68683,2974.22,36.08,1979.2,0.3131,0.0,0.909,0.65,0,1.0,63.33,0.9992,1.0,canonical_train_routes.parquet,train_15228_HWH_YPR
T000279,S0001113,S0001113_A3,Occasional Leisure Traveler,Rail,Kolkata,Bangalore,Night,Commute,3,4,1,1,0.41066170236408606,0.77215,1026.9,34.75,1974.8,1.0,0.0399,0.7067,0.65,0,1.0,63.19,1.0,1.0,canonical_train_routes.parquet,train_12510_HWH_SBC
T000279,S0001114,S0001114_A1,Occasional Leisure Traveler,Flight,Hyderabad,Bangalore,Early Morning,Leisure,3,27,0,1,0.32717413312353016,0.90616,2737.0,5.42,456.1,1.0,1.0,0.971,0.8,1,0.5,70.24,1.0,1.0,canonical_flights.parquet,flight_6E-157_167070
T000279,S0001114,S0001114_A2,Occasional Leisure Traveler,Flight,Hyderabad,Bangalore,Early Morning,Leisure,3,27,0,3,0.3023219612518537,0.88641,2738.0,9.67,456.1,1.0,0.8358,0.971,0.8,1,0.5,70.24,1.0,1.0,canonical_flights.parquet,flight_I5-510_167074
T000279,S0001114,S0001114_A3,Occasional Leisure Traveler,Flight,Hyderabad,Bangalore,Early Morning,Leisure,3,27,0,2,0.3056658605542036,0.88916,2737.0,9.08,456.1,1.0,0.8586,0.971,0.8,1,0.5,70.24,1.0,1.0,canonical_flights.parquet,flight_6E-531_167072
T000279,S0001114,S0001114_A4,Occasional Leisure Traveler,Rail,Hyderabad,Bangalore,Early Morning,Leisure,3,27,1,4,0.06483804507041263,0.50151,53702.99,31.3,36255.4,0.0,0.0,0.7067,0.65,0,1.0,1160.17,0.0,1.0,canonical_train_routes.parquet,train_12628_SCI_SBC
T000279,S0001115,S0001115_A1,Occasional Leisure Traveler,Flight,Chennai,Hyderabad,Evening,Leisure,1,42,0,3,0.1435498450863911,0.54866,51457.0,19.42,507.8,0.0,0.0,0.971,0.95,1,0.5,78.2,0.0,1.0,canonical_flights.parquet,flight_UK-834_298555
T000279,S0001115,S0001115_A2,Occasional Leisure Traveler,Flight,Chennai,Hyderabad,Evening,Leisure,1,42,0,2,0.3783585637709398,0.79095,4969.0,4.17,507.8,0.9247,1.0,0.971,0.8,1,0.5,78.2,0.0,1.0,canonical_flights.parquet,flight_6E-7149_203204
T000279,S0001115,S0001115_A3,Occasional Leisure Traveler,Rail,Chennai,Hyderabad,Evening,Leisure,1,42,1,1,0.47809159114266914,0.84944,1181.92,13.0,511.2,1.0,0.421,0.909,0.65,0,1.0,16.36,1.0,1.0,canonical_train_routes.parquet,train_17309_AMSA_VSG
T000279,S0001116,S0001116_A1,Occasional Leisure Traveler,Flight,Kolkata,Chennai,Morning,Family / Personal,1,6,1,4,0.12116974789032886,0.66665,5660.0,23.67,1385.2,0.9,0.0,0.971,0.8,1,0.5,213.32,0.0,1.0,canonical_flights.parquet,flight_UK-706_151881
T000279,S0001116,S0001116_A2,Occasional Leisure Traveler,Flight,Kolkata,Chennai,Morning,Family / Personal,1,6,0,5,0.09691094244144381,0.6108,55983.0,12.5,1385.2,0.0,0.5167,0.971,0.95,1,0.5,213.32,0.0,1.0,canonical_flights.parquet,flight_UK-706_273702
T000279,S0001116,S0001116_A3,Occasional Leisure Traveler,Flight,Kolkata,Chennai,Morning,Family / Personal,1,6,0,3,0.17256818566964294,0.75505,5871.0,7.67,1385.2,0.8962,0.7401,0.971,0.8,1,0.5,213.32,0.0,1.0,canonical_flights.parquet,flight_6E-822_150396
T000279,S0001116,S0001116_A4,Occasional Leisure Traveler,Rail,Kolkata,Chennai,Morning,Family / Personal,1,6,0,2,0.27676047962074957,0.87314,665.08,14.32,1023.2,0.9893,0.4325,0.909,0.85,0,1.0,32.74,0.8631,1.0,canonical_train_routes.parquet,train_12222_HWH_TMR
T000279,S0001116,S0001116_A5,Occasional Leisure Traveler,Rail,Kolkata,Chennai,Morning,Family / Personal,1,6,0,1,0.33259064437783487,0.91908,66.66,2.05,128.2,1.0,1.0,0.909,0.65,0,1.0,4.1,1.0,1.0,canonical_train_routes.parquet,train_12865_HWH_KSO
T000280,S0001117,S0001117_A1,Occasional Leisure Traveler,Flight,Mumbai,Chennai,Afternoon,Leisure,2,9,1,2,0.3844742414906639,0.67731,61933.0,7.0,1033.5,0.0,1.0,0.971,0.95,1,0.5,159.16,0.0,1.0,canonical_flights.parquet,flight_UK-902_243350
T000280,S0001117,S0001117_A2,Occasional Leisure Traveler,Rail,Mumbai,Chennai,Afternoon,Leisure,2,9,0,1,0.6155257585093361,0.79496,445.38,16.37,856.5,1.0,0.0,0.909,0.65,0,1.0,27.41,1.0,1.0,canonical_train_routes.parquet,train_12940_KRLS_KMST
